ID,answer
TG_C_J_20230306,4358.0
TG_C_J_20230307,3146.9
TG_C_J_20230308,3820.6
TG_C_J_20230309,3837.6
TG_C_J_20230310,4645.7
TG_C_J_20230311,4136.3
TG_C_J_20230312,0.0
TG_C_J_20230313,4040.8
TG_C_J_20230314,3448.4
TG_C_J_20230315,3830.8
TG_C_J_20230316,3804.4
TG_C_J_20230317,4309.2
TG_C_J_20230318,3951.1
TG_C_J_20230319,0.0
TG_C_J_20230320,3902.2
TG_C_J_20230321,3621.9
TG_C_J_20230322,3827.9
TG_C_J_20230323,3806.7
TG_C_J_20230324,4106.1
TG_C_J_20230325,3876.5
TG_C_J_20230326,0.0
TG_C_J_20230327,3848.1
TG_C_J_20230328,3720.3
TG_C_J_20230329,3827.0
TG_C_J_20230330,3817.3
TG_C_J_20230331,3988.7
TG_C_S_20230304,4156.2
TG_C_S_20230305,0.0
TG_C_S_20230306,3965.7
TG_C_S_20230307,4003.4
TG_C_S_20230308,4272.4
TG_C_S_20230309,4274.6
TG_C_S_20230310,4601.5
TG_C_S_20230311,4065.0
TG_C_S_20230312,0.0
TG_C_S_20230313,3844.4
TG_C_S_20230314,3876.8
TG_C_S_20230315,4184.3
TG_C_S_20230316,4146.2
TG_C_S_20230317,4467.0
TG_C_S_20230318,4007.0
TG_C_S_20230319,0.0
TG_C_S_20230320,3783.0
TG_C_S_20230321,3813.4
TG_C_S_20230322,4105.7
TG_C_S_20230323,4060.1
TG_C_S_20230324,4349.9
TG_C_S_20230325,3970.4
TG_C_S_20230326,0.0
TG_C_S_20230327,3758.9
TG_C_S_20230328,3787.6
TG_C_S_20230329,4041.4
TG_C_S_20230330,4002.6
TG_C_S_20230331,4251.7
TG_D_J_20230304,945.1
TG_D_J_20230305,0.0
TG_D_J_20230306,107.3
TG_D_J_20230307,131.8
TG_D_J_20230308,59.9
TG_D_J_20230309,112.6
TG_D_J_20230310,114.8
TG_D_J_20230311,541.0
TG_D_J_20230312,0.0
TG_D_J_20230313,160.1
TG_D_J_20230314,182.3
TG_D_J_20230315,118.0
TG_D_J_20230316,164.9
TG_D_J_20230317,168.7
TG_D_J_20230318,359.8
TG_D_J_20230319,0.0
TG_D_J_20230320,188.2
TG_D_J_20230321,203.4
TG_D_J_20230322,160.5
TG_D_J_20230323,192.0
TG_D_J_20230324,196.0
TG_D_J_20230325,281.3
TG_D_J_20230326,0.0
TG_D_J_20230327,205.2
TG_D_J_20230328,214.5
TG_D_J_20230329,189.4
TG_D_J_20230330,208.2
TG_D_J_20230331,211.7
TG_D_S_20230304,3318.7
TG_D_S_20230305,0.0
TG_D_S_20230306,3282.0
TG_D_S_20230307,3228.6
TG_D_S_20230308,4086.3
TG_D_S_20230309,3850.7
TG_D_S_20230310,3958.5
TG_D_S_20230311,3352.2
TG_D_S_20230312,0.0
TG_D_S_20230313,3269.1
TG_D_S_20230314,3262.4
TG_D_S_20230315,3781.4
TG_D_S_20230316,3691.7
TG_D_S_20230317,3802.0
TG_D_S_20230318,3388.6
TG_D_S_20230319,0.0
TG_D_S_20230320,3299.5
TG_D_S_20230321,3307.4
TG_D_S_20230322,3617.5
TG_D_S_20230323,3597.5
TG_D_S_20230324,3687.6
TG_D_S_20230325,3419.0
TG_D_S_20230326,0.0
TG_D_S_20230327,3341.5
TG_D_S_20230328,3351.2
TG_D_S_20230329,3534.7
TG_D_S_20230330,3544.2
TG_D_S_20230331,3611.1
TG_E_J_20230304,1376.9
TG_E_J_20230305,0.0
TG_E_J_20230306,1653.2
TG_E_J_20230307,1464.0
TG_E_J_20230308,1049.8
TG_E_J_20230309,1536.3
TG_E_J_20230310,1445.4
TG_E_J_20230311,1382.4
TG_E_J_20230312,0.0
TG_E_J_20230313,1453.4
TG_E_J_20230314,1419.1
TG_E_J_20230315,1317.6
TG_E_J_20230316,1441.6
TG_E_J_20230317,1416.0
TG_E_J_20230318,1400.5
TG_E_J_20230319,0.0
TG_E_J_20230320,1421.2
TG_E_J_20230321,1416.9
TG_E_J_20230322,1393.2
TG_E_J_20230323,1425.5
TG_E_J_20230324,1419.7
TG_E_J_20230325,1416.9
TG_E_J_20230326,0.0
TG_E_J_20230327,1425.1
TG_E_J_20230328,1426.1
TG_E_J_20230329,1421.6
TG_E_J_20230330,1431.0
TG_E_J_20230331,1430.9
TG_E_S_20230304,3287.5
TG_E_S_20230305,0.0
TG_E_S_20230306,3168.5
TG_E_S_20230307,3027.8
TG_E_S_20230308,3646.7
TG_E_S_20230309,3669.2
TG_E_S_20230310,3677.4
TG_E_S_20230311,3406.2
TG_E_S_20230312,0.0
TG_E_S_20230313,3160.4
TG_E_S_20230314,3064.6
TG_E_S_20230315,3394.0
TG_E_S_20230316,3488.0
TG_E_S_20230317,3555.9
TG_E_S_20230318,3428.8
TG_E_S_20230319,0.0
TG_E_S_20230320,3217.2
TG_E_S_20230321,3145.0
TG_E_S_20230322,3309.3
TG_E_S_20230323,3396.5
TG_E_S_20230324,3470.0
TG_E_S_20230325,3421.1
TG_E_S_20230326,0.0
TG_E_S_20230327,3278.4
TG_E_S_20230328,3225.5
TG_E_S_20230329,3301.9
TG_E_S_20230330,3363.7
TG_E_S_20230331,3423.4
CR_A_J_20230304,2094.3
CR_A_J_20230305,0.0
CR_A_J_20230306,1744.7
CR_A_J_20230307,2162.2
CR_A_J_20230308,1961.5
CR_A_J_20230309,2162.8
CR_A_J_20230310,3055.5
CR_A_J_20230311,2087.0
CR_A_J_20230312,0.0
CR_A_J_20230313,1726.2
CR_A_J_20230314,2087.1
CR_A_J_20230315,1964.7
CR_A_J_20230316,2283.5
CR_A_J_20230317,2795.0
CR_A_J_20230318,2096.3
CR_A_J_20230319,0.0
CR_A_J_20230320,1759.2
CR_A_J_20230321,2027.1
CR_A_J_20230322,2000.7
CR_A_J_20230323,2321.4
CR_A_J_20230324,2627.8
CR_A_J_20230325,2113.8
CR_A_J_20230326,0.0
CR_A_J_20230327,1806.7
CR_A_J_20230328,1996.3
CR_A_J_20230329,2038.0
CR_A_J_20230330,2325.5
CR_A_J_20230331,2516.8
CR_B_J_20230304,411.7
CR_B_J_20230305,0.0
CR_B_J_20230306,1278.2
CR_B_J_20230307,1060.4
CR_B_J_20230308,483.5
CR_B_J_20230309,463.8
CR_B_J_20230310,465.6
CR_B_J_20230311,575.3
CR_B_J_20230312,0.0
CR_B_J_20230313,820.2
CR_B_J_20230314,756.1
CR_B_J_20230315,609.4
CR_B_J_20230316,599.1
CR_B_J_20230317,600.7
CR_B_J_20230318,631.7
CR_B_J_20230319,0.0
CR_B_J_20230320,700.4
CR_B_J_20230321,682.1
CR_B_J_20230322,644.9
CR_B_J_20230323,641.2
CR_B_J_20230324,642.4
CR_B_J_20230325,651.7
CR_B_J_20230326,0.0
CR_B_J_20230327,671.5
CR_B_J_20230328,666.7
CR_B_J_20230329,657.5
CR_B_J_20230330,656.7
CR_B_J_20230331,657.6
CR_C_J_20230304,1825.8
CR_C_J_20230305,0.0
CR_C_J_20230306,1799.4
CR_C_J_20230307,1767.9
CR_C_J_20230308,1789.8
CR_C_J_20230309,1713.1
CR_C_J_20230310,1731.4
CR_C_J_20230311,1736.6
CR_C_J_20230312,0.0
CR_C_J_20230313,1732.3
CR_C_J_20230314,1713.3
CR_C_J_20230315,1735.6
CR_C_J_20230316,1701.1
CR_C_J_20230317,1714.2
CR_C_J_20230318,1709.6
CR_C_J_20230319,0.0
CR_C_J_20230320,1708.8
CR_C_J_20230321,1701.4
CR_C_J_20230322,1710.8
CR_C_J_20230323,1697.5
CR_C_J_20230324,1703.0
CR_C_J_20230325,1699.3
CR_C_J_20230326,0.0
CR_C_J_20230327,1698.4
CR_C_J_20230328,1695.7
CR_C_J_20230329,1698.4
CR_C_J_20230330,1693.4
CR_C_J_20230331,1695.1
CR_D_J_20230304,908.6
CR_D_J_20230305,0.0
CR_D_J_20230306,1565.5
CR_D_J_20230307,1667.1
CR_D_J_20230308,1738.4
CR_D_J_20230309,1782.7
CR_D_J_20230310,1770.7
CR_D_J_20230311,1343.3
CR_D_J_20230312,0.0
CR_D_J_20230313,1401.7
CR_D_J_20230314,1502.7
CR_D_J_20230315,1563.2
CR_D_J_20230316,1635.1
CR_D_J_20230317,1697.0
CR_D_J_20230318,1508.1
CR_D_J_20230319,0.0
CR_D_J_20230320,1402.3
CR_D_J_20230321,1456.8
CR_D_J_20230322,1488.6
CR_D_J_20230323,1541.5
CR_D_J_20230324,1611.4
CR_D_J_20230325,1546.4
CR_D_J_20230326,0.0
CR_D_J_20230327,1437.5
CR_D_J_20230328,1458.1
CR_D_J_20230329,1468.2
CR_D_J_20230330,1496.3
CR_D_J_20230331,1549.2
CR_D_S_20230304,0.1
CR_D_S_20230305,0.0
CR_D_S_20230306,0.1
CR_D_S_20230307,0.1
CR_D_S_20230308,0.1
CR_D_S_20230309,0.1
CR_D_S_20230310,0.1
CR_D_S_20230311,0.2
CR_D_S_20230312,0.0
CR_D_S_20230313,0.2
CR_D_S_20230314,0.2
CR_D_S_20230315,0.2
CR_D_S_20230316,0.2
CR_D_S_20230317,0.3
CR_D_S_20230318,0.3
CR_D_S_20230319,0.0
CR_D_S_20230320,0.3
CR_D_S_20230321,0.3
CR_D_S_20230322,0.3
CR_D_S_20230323,0.4
CR_D_S_20230324,0.4
CR_D_S_20230325,0.4
CR_D_S_20230326,0.0
CR_D_S_20230327,0.4
CR_D_S_20230328,0.4
CR_D_S_20230329,0.4
CR_D_S_20230330,0.5
CR_D_S_20230331,0.5
CR_E_J_20230304,670.1
CR_E_J_20230305,0.0
CR_E_J_20230306,1544.0
CR_E_J_20230307,1818.8
CR_E_J_20230308,1838.3
CR_E_J_20230309,1902.1
CR_E_J_20230310,1814.5
CR_E_J_20230311,1091.0
CR_E_J_20230312,0.0
CR_E_J_20230313,1328.0
CR_E_J_20230314,1587.4
CR_E_J_20230315,1655.9
CR_E_J_20230316,1792.2
CR_E_J_20230317,1785.7
CR_E_J_20230318,1334.6
CR_E_J_20230319,0.0
CR_E_J_20230320,1280.8
CR_E_J_20230321,1457.8
CR_E_J_20230322,1531.9
CR_E_J_20230323,1674.3
CR_E_J_20230324,1721.0
CR_E_J_20230325,1458.5
CR_E_J_20230326,0.0
CR_E_J_20230327,1303.3
CR_E_J_20230328,1400.7
CR_E_J_20230329,1457.1
CR_E_J_20230330,1576.8
CR_E_J_20230331,1646.5
CR_E_S_20230304,0.3
CR_E_S_20230305,0.0
CR_E_S_20230306,0.5
CR_E_S_20230307,0.6
CR_E_S_20230308,0.7
CR_E_S_20230309,0.8
CR_E_S_20230310,0.9
CR_E_S_20230311,1.0
CR_E_S_20230312,0.0
CR_E_S_20230313,1.2
CR_E_S_20230314,1.3
CR_E_S_20230315,1.4
CR_E_S_20230316,1.5
CR_E_S_20230317,1.6
CR_E_S_20230318,1.7
CR_E_S_20230319,0.0
CR_E_S_20230320,1.9
CR_E_S_20230321,2.0
CR_E_S_20230322,2.1
CR_E_S_20230323,2.2
CR_E_S_20230324,2.3
CR_E_S_20230325,2.4
CR_E_S_20230326,0.0
CR_E_S_20230327,2.6
CR_E_S_20230328,2.7
CR_E_S_20230329,2.8
CR_E_S_20230330,2.9
CR_E_S_20230331,3.0
CB_A_J_20230304,406.5
CB_A_J_20230305,0.0
CB_A_J_20230306,752.9
CB_A_J_20230307,537.3
CB_A_J_20230308,595.7
CB_A_J_20230309,785.7
CB_A_J_20230310,423.3
CB_A_J_20230311,526.9
CB_A_J_20230312,0.0
CB_A_J_20230313,596.9
CB_A_J_20230314,534.4
CB_A_J_20230315,581.2
CB_A_J_20230316,623.7
CB_A_J_20230317,527.3
CB_A_J_20230318,554.7
CB_A_J_20230319,0.0
CB_A_J_20230320,564.4
CB_A_J_20230321,546.3
CB_A_J_20230322,566.5
CB_A_J_20230323,575.4
CB_A_J_20230324,550.6
CB_A_J_20230325,558.2
CB_A_J_20230326,0.0
CB_A_J_20230327,557.5
CB_A_J_20230328,552.3
CB_A_J_20230329,559.3
CB_A_J_20230330,560.7
CB_A_J_20230331,554.5
CB_A_S_20230304,622.4
CB_A_S_20230305,0.0
CB_A_S_20230306,677.0
CB_A_S_20230307,616.9
CB_A_S_20230308,655.7
CB_A_S_20230309,650.3
CB_A_S_20230310,668.3
CB_A_S_20230311,650.5
CB_A_S_20230312,0.0
CB_A_S_20230313,658.2
CB_A_S_20230314,649.2
CB_A_S_20230315,653.1
CB_A_S_20230316,650.0
CB_A_S_20230317,651.9
CB_A_S_20230318,650.2
CB_A_S_20230319,0.0
CB_A_S_20230320,649.8
CB_A_S_20230321,648.1
CB_A_S_20230322,648.1
CB_A_S_20230323,647.1
CB_A_S_20230324,646.8
CB_A_S_20230325,646.2
CB_A_S_20230326,0.0
CB_A_S_20230327,645.1
CB_A_S_20230328,644.4
CB_A_S_20230329,643.9
CB_A_S_20230330,643.2
CB_A_S_20230331,642.7
CB_D_J_20230304,776.8
CB_D_J_20230305,0.0
CB_D_J_20230306,714.7
CB_D_J_20230307,757.8
CB_D_J_20230308,753.5
CB_D_J_20230309,761.7
CB_D_J_20230310,734.5
CB_D_J_20230311,743.4
CB_D_J_20230312,0.0
CB_D_J_20230313,718.6
CB_D_J_20230314,734.6
CB_D_J_20230315,733.7
CB_D_J_20230316,734.3
CB_D_J_20230317,724.5
CB_D_J_20230318,728.3
CB_D_J_20230319,0.0
CB_D_J_20230320,719.7
CB_D_J_20230321,724.3
CB_D_J_20230322,723.8
CB_D_J_20230323,723.4
CB_D_J_20230324,719.7
CB_D_J_20230325,720.5
CB_D_J_20230326,0.0
CB_D_J_20230327,717.2
CB_D_J_20230328,718.0
CB_D_J_20230329,717.4
CB_D_J_20230330,716.8
CB_D_J_20230331,715.2
CB_E_J_20230304,2.5
CB_E_J_20230305,0.0
CB_E_J_20230306,3.7
CB_E_J_20230307,4.3
CB_E_J_20230308,4.8
CB_E_J_20230309,5.1
CB_E_J_20230310,5.3
CB_E_J_20230311,6.5
CB_E_J_20230312,0.0
CB_E_J_20230313,7.8
CB_E_J_20230314,8.5
CB_E_J_20230315,9.2
CB_E_J_20230316,9.6
CB_E_J_20230317,10.1
CB_E_J_20230318,10.9
CB_E_J_20230319,0.0
CB_E_J_20230320,12.2
CB_E_J_20230321,12.8
CB_E_J_20230322,13.5
CB_E_J_20230323,14.1
CB_E_J_20230324,14.6
CB_E_J_20230325,15.3
CB_E_J_20230326,0.0
CB_E_J_20230327,16.6
CB_E_J_20230328,17.2
CB_E_J_20230329,17.9
CB_E_J_20230330,18.5
CB_E_J_20230331,19.1
RD_A_J_20230304,307.7
RD_A_J_20230305,0.0
RD_A_J_20230306,1197.5
RD_A_J_20230307,756.5
RD_A_J_20230308,532.5
RD_A_J_20230309,693.3
RD_A_J_20230310,572.8
RD_A_J_20230311,410.5
RD_A_J_20230312,0.0
RD_A_J_20230313,936.0
RD_A_J_20230314,778.0
RD_A_J_20230315,633.1
RD_A_J_20230316,708.9
RD_A_J_20230317,608.4
RD_A_J_20230318,509.2
RD_A_J_20230319,0.0
RD_A_J_20230320,835.2
RD_A_J_20230321,771.3
RD_A_J_20230322,702.9
RD_A_J_20230323,723.0
RD_A_J_20230324,648.7
RD_A_J_20230325,593.1
RD_A_J_20230326,0.0
RD_A_J_20230327,795.4
RD_A_J_20230328,772.6
RD_A_J_20230329,744.7
RD_A_J_20230330,742.5
RD_A_J_20230331,688.5
RD_A_S_20230304,557.3
RD_A_S_20230305,0.0
RD_A_S_20230306,483.5
RD_A_S_20230307,490.7
RD_A_S_20230308,476.5
RD_A_S_20230309,516.1
RD_A_S_20230310,546.9
RD_A_S_20230311,535.5
RD_A_S_20230312,0.0
RD_A_S_20230313,492.8
RD_A_S_20230314,502.9
RD_A_S_20230315,488.4
RD_A_S_20230316,499.8
RD_A_S_20230317,519.4
RD_A_S_20230318,520.2
RD_A_S_20230319,0.0
RD_A_S_20230320,500.4
RD_A_S_20230321,507.4
RD_A_S_20230322,499.5
RD_A_S_20230323,501.2
RD_A_S_20230324,511.1
RD_A_S_20230325,513.9
RD_A_S_20230326,0.0
RD_A_S_20230327,505.6
RD_A_S_20230328,509.8
RD_A_S_20230329,506.6
RD_A_S_20230330,506.0
RD_A_S_20230331,510.5
RD_C_S_20230304,0.2
RD_C_S_20230305,0.0
RD_C_S_20230306,0.3
RD_C_S_20230307,0.4
RD_C_S_20230308,0.4
RD_C_S_20230309,0.5
RD_C_S_20230310,0.5
RD_C_S_20230311,0.6
RD_C_S_20230312,0.0
RD_C_S_20230313,0.7
RD_C_S_20230314,0.8
RD_C_S_20230315,0.9
RD_C_S_20230316,0.9
RD_C_S_20230317,1.0
RD_C_S_20230318,1.1
RD_C_S_20230319,0.0
RD_C_S_20230320,1.2
RD_C_S_20230321,1.2
RD_C_S_20230322,1.3
RD_C_S_20230323,1.4
RD_C_S_20230324,1.4
RD_C_S_20230325,1.5
RD_C_S_20230326,0.0
RD_C_S_20230327,1.6
RD_C_S_20230328,1.7
RD_C_S_20230329,1.7
RD_C_S_20230330,1.8
RD_C_S_20230331,1.9
RD_D_J_20230304,227.4
RD_D_J_20230305,0.0
RD_D_J_20230306,176.1
RD_D_J_20230307,177.2
RD_D_J_20230308,120.2
RD_D_J_20230309,295.1
RD_D_J_20230310,399.6
RD_D_J_20230311,267.7
RD_D_J_20230312,0.0
RD_D_J_20230313,222.2
RD_D_J_20230314,231.3
RD_D_J_20230315,192.9
RD_D_J_20230316,239.4
RD_D_J_20230317,297.7
RD_D_J_20230318,263.0
RD_D_J_20230319,0.0
RD_D_J_20230320,234.2
RD_D_J_20230321,242.8
RD_D_J_20230322,224.9
RD_D_J_20230323,232.8
RD_D_J_20230324,258.7
RD_D_J_20230325,252.8
RD_D_J_20230326,0.0
RD_D_J_20230327,237.5
RD_D_J_20230328,242.7
RD_D_J_20230329,236.1
RD_D_J_20230330,235.0
RD_D_J_20230331,244.8
RD_D_S_20230304,573.6
RD_D_S_20230305,0.0
RD_D_S_20230306,528.7
RD_D_S_20230307,533.1
RD_D_S_20230308,553.0
RD_D_S_20230309,551.6
RD_D_S_20230310,582.8
RD_D_S_20230311,566.3
RD_D_S_20230312,0.0
RD_D_S_20230313,517.8
RD_D_S_20230314,527.6
RD_D_S_20230315,536.3
RD_D_S_20230316,533.3
RD_D_S_20230317,559.2
RD_D_S_20230318,555.5
RD_D_S_20230319,0.0
RD_D_S_20230320,524.2
RD_D_S_20230321,530.4
RD_D_S_20230322,533.2
RD_D_S_20230323,530.3
RD_D_S_20230324,545.4
RD_D_S_20230325,547.1
RD_D_S_20230326,0.0
RD_D_S_20230327,530.7
RD_D_S_20230328,533.8
RD_D_S_20230329,534.5
RD_D_S_20230330,532.1
RD_D_S_20230331,539.7
RD_E_J_20230304,558.6
RD_E_J_20230305,0.0
RD_E_J_20230306,481.5
RD_E_J_20230307,508.9
RD_E_J_20230308,261.5
RD_E_J_20230309,501.9
RD_E_J_20230310,563.5
RD_E_J_20230311,510.7
RD_E_J_20230312,0.0
RD_E_J_20230313,460.8
RD_E_J_20230314,470.2
RD_E_J_20230315,369.8
RD_E_J_20230316,464.5
RD_E_J_20230317,507.3
RD_E_J_20230318,485.2
RD_E_J_20230319,0.0
RD_E_J_20230320,455.9
RD_E_J_20230321,457.0
RD_E_J_20230322,415.3
RD_E_J_20230323,452.8
RD_E_J_20230324,478.1
RD_E_J_20230325,470.3
RD_E_J_20230326,0.0
RD_E_J_20230327,454.2
RD_E_J_20230328,452.5
RD_E_J_20230329,434.6
RD_E_J_20230330,449.4
RD_E_J_20230331,463.1
RD_E_S_20230304,155.0
RD_E_S_20230305,0.0
RD_E_S_20230306,368.9
RD_E_S_20230307,501.9
RD_E_S_20230308,546.9
RD_E_S_20230309,474.8
RD_E_S_20230310,242.6
RD_E_S_20230311,267.7
RD_E_S_20230312,0.0
RD_E_S_20230313,348.4
RD_E_S_20230314,430.8
RD_E_S_20230315,454.2
RD_E_S_20230316,406.0
RD_E_S_20230317,325.0
RD_E_S_20230318,322.8
RD_E_S_20230319,0.0
RD_E_S_20230320,352.9
RD_E_S_20230321,394.5
RD_E_S_20230322,405.4
RD_E_S_20230323,381.2
RD_E_S_20230324,351.9
RD_E_S_20230325,346.0
RD_E_S_20230326,0.0
RD_E_S_20230327,357.2
RD_E_S_20230328,376.5
RD_E_S_20230329,381.2
RD_E_S_20230330,370.6
RD_E_S_20230331,359.4
BC_A_J_20230304,2768.3
BC_A_J_20230305,0.0
BC_A_J_20230306,2013.9
BC_A_J_20230307,2647.8
BC_A_J_20230308,2910.0
BC_A_J_20230309,2797.8
BC_A_J_20230310,2898.1
BC_A_J_20230311,3005.6
BC_A_J_20230312,0.0
BC_A_J_20230313,2065.9
BC_A_J_20230314,2386.3
BC_A_J_20230315,2601.8
BC_A_J_20230316,2604.1
BC_A_J_20230317,2774.8
BC_A_J_20230318,3012.8
BC_A_J_20230319,0.0
BC_A_J_20230320,2232.9
BC_A_J_20230321,2347.1
BC_A_J_20230322,2464.7
BC_A_J_20230323,2469.9
BC_A_J_20230324,2623.5
BC_A_J_20230325,2904.4
BC_A_J_20230326,0.0
BC_A_J_20230327,2381.6
BC_A_J_20230328,2395.4
BC_A_J_20230329,2437.4
BC_A_J_20230330,2414.1
BC_A_J_20230331,2511.9
BC_A_S_20230304,2713.1
BC_A_S_20230305,0.0
BC_A_S_20230306,2246.0
BC_A_S_20230307,2706.7
BC_A_S_20230308,3245.1
BC_A_S_20230309,2967.2
BC_A_S_20230310,2822.3
BC_A_S_20230311,2835.2
BC_A_S_20230312,0.0
BC_A_S_20230313,2358.2
BC_A_S_20230314,2554.8
BC_A_S_20230315,2917.9
BC_A_S_20230316,2859.6
BC_A_S_20230317,2771.8
BC_A_S_20230318,2829.4
BC_A_S_20230319,0.0
BC_A_S_20230320,2493.5
BC_A_S_20230321,2551.4
BC_A_S_20230322,2762.6
BC_A_S_20230323,2782.6
BC_A_S_20230324,2737.1
BC_A_S_20230325,2793.8
BC_A_S_20230326,0.0
BC_A_S_20230327,2593.3
BC_A_S_20230328,2593.5
BC_A_S_20230329,2703.1
BC_A_S_20230330,2739.3
BC_A_S_20230331,2719.1
BC_B_J_20230304,2514.2
BC_B_J_20230305,0.0
BC_B_J_20230306,2360.9
BC_B_J_20230307,2559.5
BC_B_J_20230308,2685.3
BC_B_J_20230309,2545.1
BC_B_J_20230310,2551.8
BC_B_J_20230311,2509.5
BC_B_J_20230312,0.0
BC_B_J_20230313,2345.6
BC_B_J_20230314,2418.4
BC_B_J_20230315,2458.4
BC_B_J_20230316,2441.0
BC_B_J_20230317,2471.0
BC_B_J_20230318,2451.5
BC_B_J_20230319,0.0
BC_B_J_20230320,2350.9
BC_B_J_20230321,2371.3
BC_B_J_20230322,2376.6
BC_B_J_20230323,2380.2
BC_B_J_20230324,2402.3
BC_B_J_20230325,2394.6
BC_B_J_20230326,0.0
BC_B_J_20230327,2342.3
BC_B_J_20230328,2344.5
BC_B_J_20230329,2339.2
BC_B_J_20230330,2341.7
BC_B_J_20230331,2352.8
BC_B_S_20230304,1.5
BC_B_S_20230305,0.0
BC_B_S_20230306,2.4
BC_B_S_20230307,2.7
BC_B_S_20230308,3.1
BC_B_S_20230309,3.7
BC_B_S_20230310,4.1
BC_B_S_20230311,4.7
BC_B_S_20230312,0.0
BC_B_S_20230313,5.6
BC_B_S_20230314,6.1
BC_B_S_20230315,6.5
BC_B_S_20230316,7.0
BC_B_S_20230317,7.5
BC_B_S_20230318,8.0
BC_B_S_20230319,0.0
BC_B_S_20230320,8.9
BC_B_S_20230321,9.4
BC_B_S_20230322,9.9
BC_B_S_20230323,10.3
BC_B_S_20230324,10.8
BC_B_S_20230325,11.3
BC_B_S_20230326,0.0
BC_B_S_20230327,12.3
BC_B_S_20230328,12.7
BC_B_S_20230329,13.2
BC_B_S_20230330,13.7
BC_B_S_20230331,14.2
BC_C_J_20230304,2335.1
BC_C_J_20230305,0.0
BC_C_J_20230306,2014.6
BC_C_J_20230307,2402.7
BC_C_J_20230308,2481.8
BC_C_J_20230309,2208.8
BC_C_J_20230310,2498.6
BC_C_J_20230311,2339.0
BC_C_J_20230312,0.0
BC_C_J_20230313,2135.4
